State,District,Market,Commodity,Variety,Group,Arrivals (Tonnes),Min_Price,Max_Price,Modal_Price,Reported Date
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,82.5,3674.5,4490.1,3881.7,2022-08-09
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,79.3,3672.9,4509.0,4228.5,2022-08-10
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,101.8,3736.8,4617.2,4025.4,2022-08-11
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,87.7,4255.7,4875.3,4632.6,2022-08-12
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,87.4,3419.0,4290.6,3721.2,2022-08-13
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,89.3,3740.5,5132.5,4382.0,2022-08-14
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,85.6,3786.2,4407.0,4085.0,2022-08-15
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,82.1,3297.2,4446.2,3771.4,2022-08-16
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,118.4,3751.2,5102.6,4338.2,2022-08-17
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,103.3,3880.9,4457.5,4135.4,2022-08-18
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,93.0,3775.4,4582.5,4271.4,2022-08-19
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,98.6,3601.8,4303.5,3875.5,2022-08-20
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,118.0,3188.4,4088.9,3585.4,2022-08-21
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,76.9,4091.7,5203.3,4525.0,2022-08-22
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,97.6,3489.1,4434.6,4095.2,2022-08-23
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,97.5,3071.1,3911.1,3606.7,2022-08-24
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,117.6,3967.5,4789.1,4338.3,2022-08-25
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,78.9,3838.4,4448.2,4134.0,2022-08-26
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,102.8,3996.0,4929.8,4301.6,2022-08-27
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,78.1,4466.5,5270.3,4708.3,2022-08-28
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,106.3,3634.3,4600.7,3917.4,2022-08-29
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,90.2,3931.4,4796.9,4322.1,2022-08-30
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,82.2,4179.0,5141.5,4517.2,2022-08-31
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,177.8,1756.8,2252.0,1953.3,2022-09-01
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,215.6,2263.7,2725.9,2470.9,2022-09-02
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,145.7,1937.5,2637.9,2236.6,2022-09-03
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,224.2,2183.0,2723.5,2344.5,2022-09-04
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,145.4,1793.6,2329.9,2039.6,2022-09-05
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,180.3,2123.5,2698.4,2394.7,2022-09-06
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,140.0,1964.5,2527.0,2147.9,2022-09-07
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,185.4,2145.6,2532.7,2388.9,2022-09-08
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,211.4,1977.1,2395.5,2238.5,2022-09-09
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,135.5,2170.6,2659.3,2332.5,2022-09-10
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,217.0,1970.0,2373.6,2206.6,2022-09-11
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,153.9,1896.5,2280.5,2103.3,2022-09-12
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,140.2,1868.0,2179.4,2053.0,2022-09-13
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,185.9,2218.4,2707.2,2450.0,2022-09-14
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,139.9,1822.1,2408.2,2055.3,2022-09-15
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,161.6,2164.9,2498.9,2326.9,2022-09-16
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,208.1,2079.6,2393.7,2256.2,2022-09-17
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,196.2,2039.8,2711.7,2371.8,2022-09-18
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,137.1,2205.6,2494.8,2363.8,2022-09-19
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,170.2,1830.9,2363.3,2021.2,2022-09-20
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,150.2,1995.4,2242.1,2135.3,2022-09-21
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,154.1,1910.3,2157.4,2024.0,2022-09-22
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,160.0,2205.8,2861.3,2586.1,2022-09-23
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,143.3,2049.9,2517.2,2249.2,2022-09-24
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,210.2,2123.2,2800.7,2373.6,2022-09-25
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,144.8,1837.8,2354.6,2161.3,2022-09-26
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,213.7,1923.5,2439.6,2143.7,2022-09-27
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,159.3,1731.1,2161.5,1977.6,2022-09-28
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,181.1,2136.1,2624.6,2370.4,2022-09-29
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,166.5,1766.7,2163.4,2018.8,2022-09-30
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,195.0,2289.4,2844.7,2477.2,2022-10-01
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,184.5,2071.9,2542.2,2284.2,2022-10-02
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,199.4,1749.5,2186.0,1945.7,2022-10-03
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,222.8,1945.1,2384.4,2252.3,2022-10-04
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,174.9,2003.2,2240.8,2118.2,2022-10-05
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,192.1,2042.2,2568.7,2188.8,2022-10-06
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,163.1,1735.6,2212.1,1960.3,2022-10-07
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,208.4,1641.4,1968.0,1866.6,2022-10-08
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,177.4,2068.3,2524.0,2310.8,2022-10-09
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,220.2,2027.7,2528.1,2166.9,2022-10-10
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,168.6,1982.4,2402.4,2228.1,2022-10-11
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,212.9,1843.4,2250.7,2024.1,2022-10-12
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,203.7,1799.6,2391.2,2109.2,2022-10-13
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,164.9,2102.8,2667.2,2278.5,2022-10-14
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,135.6,2028.2,2369.6,2252.8,2022-10-15
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,137.6,1870.3,2290.9,2135.0,2022-10-16
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,201.2,2030.2,2267.9,2157.7,2022-10-17
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,223.6,2066.4,2367.1,2252.9,2022-10-18
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,194.3,2189.8,2723.6,2335.1,2022-10-19
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,144.0,2051.8,2621.2,2333.8,2022-10-20
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,155.2,2023.2,2294.0,2147.3,2022-10-21
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,135.1,2252.0,2667.5,2469.5,2022-10-22
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,207.9,2091.5,2661.6,2259.3,2022-10-23
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,177.9,2102.8,2639.2,2360.1,2022-10-24
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,182.4,1954.3,2513.5,2184.2,2022-10-25
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,155.7,1709.0,2253.5,2001.7,2022-10-26
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,196.3,1772.7,2326.5,2049.8,2022-10-27
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,207.7,2070.5,2582.6,2204.1,2022-10-28
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,223.5,2275.9,2714.1,2491.2,2022-10-29
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,223.1,1831.8,2166.1,2048.5,2022-10-30
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,194.0,1894.9,2340.2,2085.0,2022-10-31
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,172.5,1922.2,2411.3,2109.4,2022-11-01
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,154.9,2036.0,2374.3,2199.4,2022-11-02
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,169.5,1990.3,2464.9,2129.3,2022-11-03
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,156.7,1829.5,2302.2,2012.9,2022-11-04
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,155.0,1972.9,2547.9,2232.3,2022-11-05
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,163.8,1934.4,2465.2,2207.9,2022-11-06
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,179.3,1799.3,2406.4,2108.0,2022-11-07
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,144.2,1779.9,2220.8,2071.0,2022-11-08
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,157.4,1905.9,2168.0,2059.5,2022-11-09
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,141.6,2102.6,2560.1,2239.0,2022-11-10
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,196.4,2051.5,2476.1,2194.9,2022-11-11
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,191.2,2310.8,2629.3,2434.1,2022-11-12
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,193.4,1789.5,2239.4,2101.7,2022-11-13
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,137.9,1987.1,2458.7,2191.5,2022-11-14
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,205.2,2082.7,2648.0,2340.8,2022-11-15
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,212.2,2033.0,2447.1,2189.8,2022-11-16
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,139.8,2060.0,2560.6,2356.9,2022-11-17
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,155.6,2004.3,2380.9,2156.2,2022-11-18
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,190.4,2104.6,2529.8,2254.8,2022-11-19
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,217.4,1941.5,2381.7,2163.4,2022-11-20
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,176.2,1911.7,2409.4,2161.4,2022-11-21
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,181.2,1824.2,2160.5,2022.6,2022-11-22
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,173.5,1778.6,2386.3,2076.6,2022-11-23
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,196.1,1916.0,2402.8,2099.3,2022-11-24
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,179.5,1587.4,2026.6,1788.4,2022-11-25
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,150.4,1955.6,2434.1,2091.7,2022-11-26
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,215.0,1989.3,2378.8,2260.3,2022-11-27
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,199.6,1773.1,2378.8,2031.8,2022-11-28
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,150.5,1811.0,2317.7,2073.5,2022-11-29
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,149.4,2035.2,2523.5,2311.3,2022-11-30
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,239.6,1600.3,1945.6,1846.4,2022-12-01
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,182.1,1584.1,1827.3,1671.7,2022-12-02
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,204.2,1747.1,2128.2,1881.8,2022-12-03
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,245.1,1610.4,1891.3,1781.1,2022-12-04
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,198.2,1871.9,2166.4,2014.9,2022-12-05
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,265.6,1636.9,1985.1,1816.2,2022-12-06
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,206.2,1779.8,2255.0,1960.0,2022-12-07
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,230.2,1626.0,1891.8,1742.5,2022-12-08
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,277.5,1536.2,1889.6,1742.1,2022-12-09
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,279.5,1343.2,1787.3,1551.0,2022-12-10
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,225.2,1577.2,2087.3,1853.0,2022-12-11
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,245.4,1630.3,1845.3,1739.3,2022-12-12
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,173.5,1814.6,2223.5,1921.8,2022-12-13
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,203.6,1733.6,2129.0,1932.4,2022-12-14
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,178.7,1299.6,1712.9,1454.9,2022-12-15
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,238.9,1537.5,1815.3,1631.8,2022-12-16
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,210.9,1515.3,1872.0,1696.8,2022-12-17
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,181.0,1799.9,2210.9,1909.6,2022-12-18
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,184.9,1492.5,1962.2,1735.7,2022-12-19
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,204.4,1468.8,1710.9,1628.0,2022-12-20
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,209.1,1643.8,2018.1,1734.3,2022-12-21
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,271.3,1747.6,2372.2,2045.1,2022-12-22
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,250.2,1644.6,1876.3,1731.5,2022-12-23
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,270.9,1679.0,1928.5,1784.6,2022-12-24
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,193.9,1602.4,1973.0,1774.1,2022-12-25
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,230.9,1592.5,1859.3,1729.9,2022-12-26
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,266.9,1476.2,1882.9,1690.4,2022-12-27
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,178.8,1429.1,1745.8,1551.3,2022-12-28
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,215.7,1519.3,1771.1,1636.1,2022-12-29
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,183.0,1621.5,2128.3,1832.1,2022-12-30
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,217.6,1476.4,1872.8,1603.9,2022-12-31
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,227.4,1607.6,2093.7,1788.6,2023-01-01
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,261.1,1964.1,2274.0,2137.4,2023-01-02
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,257.2,1519.2,1801.2,1700.2,2023-01-03
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,268.6,1503.6,1916.9,1646.2,2023-01-04
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,169.0,1631.4,2005.8,1725.0,2023-01-05
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,237.0,1705.4,2170.1,1923.5,2023-01-06
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,225.4,1505.7,1983.1,1698.5,2023-01-07
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,226.5,1595.4,1903.8,1774.0,2023-01-08
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,257.5,1638.3,2024.6,1759.0,2023-01-09
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,190.6,1514.2,1886.1,1617.4,2023-01-10
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,266.4,1623.1,2213.3,1880.7,2023-01-11
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,252.6,1859.2,2171.9,2055.4,2023-01-12
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,225.3,1660.7,2091.6,1844.1,2023-01-13
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,190.8,1384.8,1688.8,1577.4,2023-01-14
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,199.0,1662.9,1878.1,1755.4,2023-01-15
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,257.1,1733.9,2310.5,2003.6,2023-01-16
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,274.3,1712.8,2131.9,1960.3,2023-01-17
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,231.7,1575.9,2027.9,1836.2,2023-01-18
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,236.4,1638.0,2089.6,1885.5,2023-01-19
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,263.1,1788.5,2091.1,1914.8,2023-01-20
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,185.9,1432.4,1929.5,1664.9,2023-01-21
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,209.6,1608.0,2093.5,1792.3,2023-01-22
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,220.0,1463.1,1856.7,1665.1,2023-01-23
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,278.2,1799.7,2256.3,1943.6,2023-01-24
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,213.1,1413.7,1843.4,1612.6,2023-01-25
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,275.9,1634.4,1970.8,1721.6,2023-01-26
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,260.4,1907.1,2385.0,2043.0,2023-01-27
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,227.7,1356.9,1610.2,1529.7,2023-01-28
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,278.3,1550.8,1925.8,1722.1,2023-01-29
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,227.7,1422.7,1852.7,1605.7,2023-01-30
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,259.4,1355.3,1734.3,1493.9,2023-01-31
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,174.4,1623.5,1977.3,1816.9,2023-02-01
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,197.0,1493.9,1822.1,1662.2,2023-02-02
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,264.2,1666.6,2013.3,1905.8,2023-02-03
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,239.4,1587.4,2185.8,1865.3,2023-02-04
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,184.2,1362.0,1729.6,1600.6,2023-02-05
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,228.2,1501.7,1766.1,1648.0,2023-02-06
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,171.7,1303.9,1611.5,1527.7,2023-02-07
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,258.3,1721.8,2033.8,1863.6,2023-02-08
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,199.5,1393.3,1766.5,1545.9,2023-02-09
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,205.5,1249.4,1626.3,1449.1,2023-02-10
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,230.0,1836.2,2308.3,2041.6,2023-02-11
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,228.8,1524.4,1883.7,1649.8,2023-02-12
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,254.7,1670.5,2064.1,1870.2,2023-02-13
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,269.1,1646.5,1920.2,1812.8,2023-02-14
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,178.9,1587.5,1943.4,1778.1,2023-02-15
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,180.5,1519.5,1865.0,1676.7,2023-02-16
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,214.8,1820.0,2293.2,1963.9,2023-02-17
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,202.1,1754.9,2158.1,1856.4,2023-02-18
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,234.4,1538.5,1944.1,1728.3,2023-02-19
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,180.5,1473.2,1777.8,1592.6,2023-02-20
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,276.6,1609.7,1810.6,1699.6,2023-02-21
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,174.0,1609.7,2023.7,1873.7,2023-02-22
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,235.2,1671.5,2190.3,1870.9,2023-02-23
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,202.1,1666.2,2116.8,1825.0,2023-02-24
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,270.2,1750.4,2191.3,1861.9,2023-02-25
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,214.9,1486.8,1994.1,1723.4,2023-02-26
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,204.9,1591.6,1966.9,1757.9,2023-02-27
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,259.1,1540.6,2095.6,1796.6,2023-02-28
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,157.9,2068.1,2500.0,2266.2,2023-03-01
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,184.3,1978.4,2411.8,2113.7,2023-03-02
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,153.8,1849.8,2216.3,2061.3,2023-03-03
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,171.3,2049.6,2614.1,2237.2,2023-03-04
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,213.2,2158.8,2643.0,2303.7,2023-03-05
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,147.6,1804.0,2291.2,1996.3,2023-03-06
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,213.7,1797.7,2335.6,1994.9,2023-03-07
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,167.2,1656.4,2057.3,1918.3,2023-03-08
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,193.8,2205.5,2756.3,2345.6,2023-03-09
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,153.7,1806.6,2163.4,1934.6,2023-03-10
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,168.1,2465.1,2876.7,2667.1,2023-03-11
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,175.0,2135.6,2830.3,2409.3,2023-03-12
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,215.5,2053.6,2634.1,2342.8,2023-03-13
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,154.3,2104.9,2750.6,2345.2,2023-03-14
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,186.2,2124.7,2642.0,2278.0,2023-03-15
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,173.9,1982.6,2614.9,2232.1,2023-03-16
Delhi,Delhi,Azadpur Mandi,Tomato,Hybrid,Vegetables,139.3,1626.4,1993.7,1794.2,2023-03-17
