city,date,temperature_c,precipitation_mm,rain_indicator
Mumbai,2022-10-29,24.2,0.0,0
Mumbai,2022-10-30,25.9,0.0,0
Mumbai,2022-10-31,24.1,0.0,0
Mumbai,2022-11-01,25.3,0.0,0
Mumbai,2022-11-02,24.5,0.0,0
Mumbai,2022-11-03,21.3,0.0,0
Mumbai,2022-11-04,26.7,0.0,0
Mumbai,2022-11-05,23.3,0.0,0
Mumbai,2022-11-06,26.8,0.0,0
Mumbai,2022-11-07,26.2,0.0,0
Mumbai,2022-11-08,24.6,0.0,0
Mumbai,2022-11-09,25.1,0.0,0
Mumbai,2022-11-10,25.3,0.0,0
Mumbai,2022-11-11,23.7,0.0,0
Mumbai,2022-11-12,23.7,0.0,0
Mumbai,2022-11-13,25.0,0.0,0
Mumbai,2022-11-14,18.6,0.0,0
Mumbai,2022-11-15,23.8,0.0,0
Mumbai,2022-11-16,23.1,0.0,0
Mumbai,2022-11-17,22.4,0.0,0
Mumbai,2022-11-18,24.5,0.0,0
Mumbai,2022-11-19,22.6,0.0,0
Mumbai,2022-11-20,25.2,0.0,0
Mumbai,2022-11-21,25.3,0.0,0
Mumbai,2022-11-22,24.5,2.0,0
Mumbai,2022-11-23,24.4,0.0,0
Mumbai,2022-11-24,24.8,0.0,0
Mumbai,2022-11-25,24.7,0.0,0
Mumbai,2022-11-26,25.5,0.0,0
Mumbai,2022-11-27,22.0,0.0,0
Mumbai,2022-11-28,23.7,0.0,0
Mumbai,2022-11-29,20.4,0.0,0
Mumbai,2022-11-30,20.3,0.0,0
Mumbai,2022-12-01,23.5,0.0,0
Mumbai,2022-12-02,23.0,0.0,0
Mumbai,2022-12-03,23.3,0.0,0
Mumbai,2022-12-04,24.3,0.0,0
Mumbai,2022-12-05,25.8,0.0,0
Mumbai,2022-12-06,23.1,0.0,0
Mumbai,2022-12-07,22.8,0.0,0
Mumbai,2022-12-08,21.8,0.0,0
Mumbai,2022-12-09,24.7,0.0,0
Mumbai,2022-12-10,21.9,0.0,0
Mumbai,2022-12-11,22.6,0.0,0
Mumbai,2022-12-12,24.2,0.0,0
Mumbai,2022-12-13,23.2,0.0,0
Mumbai,2022-12-14,23.1,0.0,0
Mumbai,2022-12-15,21.5,0.0,0
Mumbai,2022-12-16,23.6,0.0,0
Mumbai,2022-12-17,26.9,0.0,0
Mumbai,2022-12-18,20.7,0.0,0
Mumbai,2022-12-19,21.0,0.0,0
Mumbai,2022-12-20,24.4,0.0,0
Mumbai,2022-12-21,23.4,0.0,0
Mumbai,2022-12-22,25.5,0.0,0
Mumbai,2022-12-23,21.7,0.0,0
Mumbai,2022-12-24,24.6,0.0,0
Mumbai,2022-12-25,23.6,0.0,0
Mumbai,2022-12-26,21.3,0.0,0
Mumbai,2022-12-27,21.9,0.0,0
Mumbai,2022-12-28,23.1,0.0,0
Mumbai,2022-12-29,21.5,0.0,0
Mumbai,2022-12-30,25.1,0.0,0
Mumbai,2022-12-31,24.4,0.0,0
Mumbai,2023-01-01,22.2,0.0,0
Mumbai,2023-01-02,22.8,0.0,0
Mumbai,2023-01-03,24.9,0.0,0
Mumbai,2023-01-04,23.1,0.0,0
Mumbai,2023-01-05,26.8,0.0,0
Mumbai,2023-01-06,24.2,0.0,0
Mumbai,2023-01-07,21.8,0.0,0
Mumbai,2023-01-08,21.4,0.0,0
Mumbai,2023-01-09,25.2,0.0,0
Mumbai,2023-01-10,22.5,0.0,0
Mumbai,2023-01-11,23.6,0.0,0
Mumbai,2023-01-12,18.3,0.0,0
Mumbai,2023-01-13,23.5,0.0,0
Mumbai,2023-01-14,20.9,0.0,0
Mumbai,2023-01-15,21.0,0.0,0
Mumbai,2023-01-16,25.8,0.0,0
Mumbai,2023-01-17,23.0,0.0,0
Mumbai,2023-01-18,23.0,0.0,0
Mumbai,2023-01-19,27.4,0.0,0
Mumbai,2023-01-20,25.5,0.0,0
Mumbai,2023-01-21,26.6,0.0,0
Mumbai,2023-01-22,26.1,0.0,0
Mumbai,2023-01-23,25.3,0.0,0
Mumbai,2023-01-24,26.7,0.0,0
Mumbai,2023-01-25,22.6,0.0,0
Mumbai,2023-01-26,22.4,0.0,0
Mumbai,2023-01-27,21.5,0.0,0
Mumbai,2023-01-28,21.0,0.0,0
Mumbai,2023-01-29,24.4,0.7,0
Mumbai,2023-01-30,23.8,0.0,0
Mumbai,2023-01-31,22.5,0.0,0
Mumbai,2023-02-01,28.7,0.9,0
Mumbai,2023-02-02,25.8,0.0,0
Mumbai,2023-02-03,28.1,0.0,0
Mumbai,2023-02-04,24.9,0.0,0
Mumbai,2023-02-05,24.8,0.0,0
Mumbai,2023-02-06,27.4,0.0,0
Mumbai,2023-02-07,24.3,0.0,0
Mumbai,2023-02-08,25.1,0.5,0
Mumbai,2023-02-09,25.0,0.0,0
Mumbai,2023-02-10,27.7,0.0,0
Mumbai,2023-02-11,25.3,0.0,0
Mumbai,2023-02-12,25.1,3.4,1
Mumbai,2023-02-13,26.3,0.0,0
Mumbai,2023-02-14,26.4,0.0,0
Mumbai,2023-02-15,24.5,0.0,0
Mumbai,2023-02-16,25.0,0.0,0
Mumbai,2023-02-17,28.4,0.0,0
Mumbai,2023-02-18,25.3,0.0,0
Mumbai,2023-02-19,26.5,0.0,0
Mumbai,2023-02-20,25.7,0.0,0
Mumbai,2023-02-21,24.5,0.0,0
Mumbai,2023-02-22,24.7,0.0,0
Mumbai,2023-02-23,26.5,0.0,0
Mumbai,2023-02-24,28.5,0.0,0
Mumbai,2023-02-25,23.7,0.0,0
Mumbai,2023-02-26,28.9,0.0,0
Mumbai,2023-02-27,27.3,0.0,0
Mumbai,2023-02-28,25.8,0.0,0
Mumbai,2023-03-01,26.9,0.0,0
Mumbai,2023-03-02,27.5,0.0,0
Mumbai,2023-03-03,24.5,0.0,0
Mumbai,2023-03-04,26.3,0.0,0
Mumbai,2023-03-05,26.6,0.0,0
Mumbai,2023-03-06,23.8,0.0,0
Mumbai,2023-03-07,28.3,0.0,0
Mumbai,2023-03-08,25.8,0.0,0
Mumbai,2023-03-09,26.0,0.0,0
Mumbai,2023-03-10,26.9,0.0,0
Mumbai,2023-03-11,27.9,0.0,0
Mumbai,2023-03-12,27.9,0.0,0
Mumbai,2023-03-13,27.4,0.0,0
Mumbai,2023-03-14,28.0,0.0,0
Mumbai,2023-03-15,26.2,0.0,0
Mumbai,2023-03-16,27.9,0.0,0
Mumbai,2023-03-17,28.6,0.0,0
Mumbai,2023-03-18,26.7,0.0,0
Mumbai,2023-03-19,27.9,0.0,0
Mumbai,2023-03-20,28.9,0.0,0
Mumbai,2023-03-21,27.8,0.0,0
Mumbai,2023-03-22,25.8,0.0,0
Mumbai,2023-03-23,30.7,0.0,0
Mumbai,2023-03-24,30.4,0.0,0
Mumbai,2023-03-25,28.3,0.0,0
Mumbai,2023-03-26,31.2,0.0,0
Mumbai,2023-03-27,26.3,0.0,0
Mumbai,2023-03-28,29.7,0.0,0
Mumbai,2023-03-29,27.8,0.0,0
Mumbai,2023-03-30,29.3,1.0,0
Mumbai,2023-03-31,27.4,0.0,0
Mumbai,2023-04-01,29.6,0.0,0
Mumbai,2023-04-02,26.6,0.0,0
Mumbai,2023-04-03,26.2,0.0,0
Mumbai,2023-04-04,29.4,0.0,0
Mumbai,2023-04-05,30.3,0.0,0
Mumbai,2023-04-06,30.1,0.0,0
Mumbai,2023-04-07,26.6,0.0,0
Mumbai,2023-04-08,28.2,0.0,0
Mumbai,2023-04-09,28.5,0.0,0
Mumbai,2023-04-10,26.9,0.1,0
Mumbai,2023-04-11,29.8,0.0,0
Mumbai,2023-04-12,29.1,0.0,0
Mumbai,2023-04-13,31.2,0.0,0
Mumbai,2023-04-14,33.6,0.0,0
Mumbai,2023-04-15,27.3,0.0,0
Mumbai,2023-04-16,28.5,0.0,0
Mumbai,2023-04-17,27.8,0.0,0
Mumbai,2023-04-18,30.0,0.0,0
Mumbai,2023-04-19,32.1,0.0,0
Mumbai,2023-04-20,27.9,0.0,0
Mumbai,2023-04-21,30.5,0.0,0
Mumbai,2023-04-22,32.2,0.0,0
Mumbai,2023-04-23,29.9,0.0,0
Mumbai,2023-04-24,26.1,0.0,0
Mumbai,2023-04-25,31.2,0.0,0
Mumbai,2023-04-26,33.1,0.0,0
Mumbai,2023-04-27,29.0,0.0,0
Mumbai,2023-04-28,27.8,0.0,0
Mumbai,2023-04-29,31.7,0.2,0
Mumbai,2023-04-30,32.4,0.0,0
Mumbai,2023-05-01,26.6,0.0,0
Mumbai,2023-05-02,30.0,0.0,0
Mumbai,2023-05-03,29.5,0.0,0
Mumbai,2023-05-04,33.6,0.0,0
Mumbai,2023-05-05,33.0,0.0,0
Mumbai,2023-05-06,29.6,0.0,0
Mumbai,2023-05-07,29.5,0.0,0
Mumbai,2023-05-08,30.8,0.0,0
Mumbai,2023-05-09,29.7,0.0,0
Mumbai,2023-05-10,34.4,0.0,0
Mumbai,2023-05-11,28.8,0.0,0
Mumbai,2023-05-12,35.1,0.0,0
Mumbai,2023-05-13,32.6,0.0,0
Mumbai,2023-05-14,33.0,0.5,0
Mumbai,2023-05-15,32.2,0.0,0
Mumbai,2023-05-16,34.0,0.0,0
Mumbai,2023-05-17,30.4,0.0,0
Mumbai,2023-05-18,35.8,0.0,0
Mumbai,2023-05-19,37.8,0.0,0
Mumbai,2023-05-20,33.3,0.0,0
Mumbai,2023-05-21,33.9,0.0,0
Mumbai,2023-05-22,32.8,0.0,0
Mumbai,2023-05-23,33.3,0.0,0
Mumbai,2023-05-24,34.0,0.0,0
Mumbai,2023-05-25,31.4,0.0,0
Mumbai,2023-05-26,33.3,0.0,0
Mumbai,2023-05-27,34.0,0.0,0
Mumbai,2023-05-28,32.6,0.0,0
Mumbai,2023-05-29,33.8,0.0,0
Mumbai,2023-05-30,33.9,0.0,0
Mumbai,2023-05-31,34.2,2.7,1
Mumbai,2023-06-01,32.6,26.8,1
Mumbai,2023-06-02,33.6,0.0,0
Mumbai,2023-06-03,33.7,15.5,1
Mumbai,2023-06-04,32.9,0.0,0
Mumbai,2023-06-05,32.4,0.0,0
Mumbai,2023-06-06,33.3,0.0,0
Mumbai,2023-06-07,31.1,0.0,0
Mumbai,2023-06-08,32.4,8.2,1
Mumbai,2023-06-09,34.2,0.0,0
Mumbai,2023-06-10,32.2,0.0,0
Mumbai,2023-06-11,34.2,0.0,0
Mumbai,2023-06-12,30.5,0.0,0
Mumbai,2023-06-13,32.3,0.0,0
Mumbai,2023-06-14,33.2,8.1,1
Mumbai,2023-06-15,35.2,29.0,1
Mumbai,2023-06-16,30.3,1.6,0
Mumbai,2023-06-17,31.7,25.4,1
Mumbai,2023-06-18,34.7,1.3,0
Mumbai,2023-06-19,34.0,0.0,0
Mumbai,2023-06-20,32.7,0.0,0
Mumbai,2023-06-21,30.9,30.6,1
Mumbai,2023-06-22,33.9,7.2,1
Mumbai,2023-06-23,32.1,0.0,0
Mumbai,2023-06-24,30.0,16.1,1
Mumbai,2023-06-25,32.6,0.0,0
Mumbai,2023-06-26,31.3,0.0,0
Mumbai,2023-06-27,29.6,6.8,1
Mumbai,2023-06-28,31.3,14.5,1
Mumbai,2023-06-29,31.3,0.0,0
Mumbai,2023-06-30,31.1,0.0,0
Mumbai,2023-07-01,31.6,66.5,1
Mumbai,2023-07-02,33.2,2.1,0
Mumbai,2023-07-03,35.9,0.0,0
Mumbai,2023-07-04,35.3,0.3,0
Mumbai,2023-07-05,35.0,0.0,0
Mumbai,2023-07-06,34.6,7.0,1
Mumbai,2023-07-07,34.6,0.0,0
Mumbai,2023-07-08,33.3,3.7,1
Mumbai,2023-07-09,32.4,0.0,0
Mumbai,2023-07-10,33.2,0.0,0
Mumbai,2023-07-11,31.1,19.2,1
Mumbai,2023-07-12,35.7,13.2,1
Mumbai,2023-07-13,32.4,0.0,0
Mumbai,2023-07-14,33.5,24.6,1
Mumbai,2023-07-15,32.5,30.4,1
Mumbai,2023-07-16,32.2,0.0,0
Mumbai,2023-07-17,29.6,28.3,1
Mumbai,2023-07-18,31.7,19.6,1
Mumbai,2023-07-19,35.2,27.5,1
Mumbai,2023-07-20,34.7,4.9,1
Mumbai,2023-07-21,33.0,6.3,1
Mumbai,2023-07-22,33.3,6.9,1
Mumbai,2023-07-23,35.3,0.0,0
Mumbai,2023-07-24,31.6,0.0,0
Mumbai,2023-07-25,32.9,0.0,0
Mumbai,2023-07-26,32.9,0.0,0
Mumbai,2023-07-27,29.5,0.0,0
Mumbai,2023-07-28,32.4,0.0,0
Mumbai,2023-07-29,32.2,10.2,1
Mumbai,2023-07-30,35.0,0.0,0
Mumbai,2023-07-31,33.8,10.1,1
Mumbai,2023-08-01,36.0,0.0,0
Mumbai,2023-08-02,33.7,0.0,0
Mumbai,2023-08-03,32.8,0.0,0
Mumbai,2023-08-04,33.1,12.9,1
Mumbai,2023-08-05,29.7,0.0,0
Mumbai,2023-08-06,30.5,0.5,0
Mumbai,2023-08-07,33.0,15.4,1
Mumbai,2023-08-08,31.3,0.0,0
Mumbai,2023-08-09,30.0,31.8,1
Mumbai,2023-08-10,34.4,3.8,1
Mumbai,2023-08-11,29.3,1.6,0
Mumbai,2023-08-12,32.1,0.0,0
Mumbai,2023-08-13,29.1,0.0,0
Mumbai,2023-08-14,29.7,8.2,1
Mumbai,2023-08-15,31.5,15.9,1
Mumbai,2023-08-16,26.9,38.8,1
Mumbai,2023-08-17,31.7,0.0,0
Mumbai,2023-08-18,31.6,0.0,0
Mumbai,2023-08-19,30.1,9.6,1
Mumbai,2023-08-20,31.8,0.0,0
Mumbai,2023-08-21,30.4,11.0,1
Mumbai,2023-08-22,30.7,43.1,1
Mumbai,2023-08-23,35.7,0.0,0
Mumbai,2023-08-24,30.5,0.0,0
Mumbai,2023-08-25,30.4,20.7,1
Mumbai,2023-08-26,30.9,26.0,1
Mumbai,2023-08-27,28.3,2.8,1
Mumbai,2023-08-28,31.6,0.0,0
Mumbai,2023-08-29,31.5,1.9,0
Mumbai,2023-08-30,29.2,2.4,0
Mumbai,2023-08-31,30.4,16.1,1
Mumbai,2023-09-01,27.0,10.9,1
Mumbai,2023-09-02,30.6,5.5,1
Mumbai,2023-09-03,29.6,0.0,0
Mumbai,2023-09-04,30.1,12.3,1
Mumbai,2023-09-05,32.6,0.0,0
Mumbai,2023-09-06,29.9,15.3,1
Mumbai,2023-09-07,30.9,0.0,0
Mumbai,2023-09-08,28.5,0.0,0
Mumbai,2023-09-09,29.4,9.0,1
Mumbai,2023-09-10,27.2,25.9,1
Mumbai,2023-09-11,27.9,0.0,0
Mumbai,2023-09-12,26.3,15.6,1
Mumbai,2023-09-13,28.0,0.0,0
Mumbai,2023-09-14,28.4,14.1,1
Mumbai,2023-09-15,32.0,0.0,0
Mumbai,2023-09-16,30.0,0.2,0
Mumbai,2023-09-17,28.7,0.0,0
Mumbai,2023-09-18,31.3,0.0,0
Mumbai,2023-09-19,27.9,34.5,1
Mumbai,2023-09-20,30.2,0.0,0
Mumbai,2023-09-21,28.5,0.0,0
Mumbai,2023-09-22,27.2,0.0,0
Mumbai,2023-09-23,27.4,0.0,0
Mumbai,2023-09-24,26.4,0.0,0
Mumbai,2023-09-25,27.0,0.0,0
Mumbai,2023-09-26,29.1,0.0,0
Mumbai,2023-09-27,27.7,10.4,1
Mumbai,2023-09-28,26.3,0.0,0
Mumbai,2023-09-29,23.8,9.5,1
Mumbai,2023-09-30,28.2,1.6,0
Mumbai,2023-10-01,25.9,0.0,0
Mumbai,2023-10-02,23.0,0.0,0
Mumbai,2023-10-03,28.0,0.0,0
Mumbai,2023-10-04,24.7,2.4,0
Mumbai,2023-10-05,27.2,0.0,0
Mumbai,2023-10-06,29.3,0.0,0
Mumbai,2023-10-07,29.0,0.0,0
Mumbai,2023-10-08,27.2,0.0,0
Mumbai,2023-10-09,24.3,0.0,0
Mumbai,2023-10-10,26.4,0.0,0
Mumbai,2023-10-11,24.9,0.0,0
Mumbai,2023-10-12,27.1,0.0,0
Mumbai,2023-10-13,26.7,0.0,0
Mumbai,2023-10-14,26.3,0.0,0
Mumbai,2023-10-15,27.3,0.0,0
Mumbai,2023-10-16,26.4,0.0,0
Mumbai,2023-10-17,25.6,0.0,0
Mumbai,2023-10-18,23.5,0.0,0
Mumbai,2023-10-19,24.4,0.0,0
Mumbai,2023-10-20,23.7,0.0,0
Mumbai,2023-10-21,27.0,0.0,0
Mumbai,2023-10-22,25.1,0.0,0
Mumbai,2023-10-23,25.7,0.0,0
Mumbai,2023-10-24,24.3,0.0,0
Mumbai,2023-10-25,27.1,0.0,0
Mumbai,2023-10-26,26.1,0.0,0
Mumbai,2023-10-27,25.2,0.0,0
Mumbai,2023-10-28,24.8,0.0,0
Mumbai,2023-10-29,23.4,0.0,0
Mumbai,2023-10-30,23.7,0.0,0
Mumbai,2023-10-31,22.0,0.0,0
Mumbai,2023-11-01,25.8,0.0,0
Mumbai,2023-11-02,25.9,0.0,0
Mumbai,2023-11-03,25.9,0.0,0
Mumbai,2023-11-04,22.8,0.0,0
Mumbai,2023-11-05,27.0,0.5,0
Mumbai,2023-11-06,25.0,1.6,0
Mumbai,2023-11-07,21.5,0.0,0
Mumbai,2023-11-08,25.4,0.0,0
Mumbai,2023-11-09,23.7,0.0,0
Mumbai,2023-11-10,23.3,0.0,0
Mumbai,2023-11-11,25.2,0.0,0
Mumbai,2023-11-12,26.1,0.0,0
Mumbai,2023-11-13,22.5,0.0,0
Mumbai,2023-11-14,23.7,0.0,0
Mumbai,2023-11-15,23.0,0.7,0
Mumbai,2023-11-16,24.4,0.0,0
Mumbai,2023-11-17,26.4,0.0,0
Mumbai,2023-11-18,24.8,0.0,0
Mumbai,2023-11-19,26.1,2.7,1
Mumbai,2023-11-20,25.6,0.0,0
Mumbai,2023-11-21,27.2,0.0,0
Mumbai,2023-11-22,26.5,0.0,0
Mumbai,2023-11-23,26.7,0.0,0
Mumbai,2023-11-24,26.7,0.0,0
Mumbai,2023-11-25,22.6,0.0,0
Mumbai,2023-11-26,24.7,0.0,0
Mumbai,2023-11-27,23.7,0.0,0
Mumbai,2023-11-28,20.7,0.0,0
Mumbai,2023-11-29,23.6,0.0,0
Mumbai,2023-11-30,25.3,0.0,0
Mumbai,2023-12-01,24.2,0.0,0
Mumbai,2023-12-02,23.1,0.0,0
Mumbai,2023-12-03,22.0,0.0,0
Mumbai,2023-12-04,24.2,0.0,0
Mumbai,2023-12-05,22.9,0.0,0
Mumbai,2023-12-06,25.1,0.0,0
Mumbai,2023-12-07,25.1,0.0,0
Mumbai,2023-12-08,23.8,0.0,0
Mumbai,2023-12-09,21.2,0.0,0
Mumbai,2023-12-10,22.4,0.0,0
Mumbai,2023-12-11,26.3,0.0,0
Mumbai,2023-12-12,24.0,0.0,0
Mumbai,2023-12-13,25.4,0.0,0
Mumbai,2023-12-14,21.3,0.0,0
Mumbai,2023-12-15,28.5,0.0,0
Mumbai,2023-12-16,20.0,0.0,0
Mumbai,2023-12-17,24.0,0.0,0
Mumbai,2023-12-18,19.9,0.0,0
Mumbai,2023-12-19,25.0,0.8,0
Mumbai,2023-12-20,23.4,0.0,0
Mumbai,2023-12-21,21.6,0.0,0
Mumbai,2023-12-22,21.0,0.0,0
Mumbai,2023-12-23,24.1,0.0,0
Mumbai,2023-12-24,24.1,0.0,0
Mumbai,2023-12-25,21.6,0.0,0
Mumbai,2023-12-26,23.5,0.0,0
Mumbai,2023-12-27,24.5,0.0,0
Mumbai,2023-12-28,22.1,0.0,0
Mumbai,2023-12-29,22.7,0.0,0
Mumbai,2023-12-30,22.7,0.0,0
Mumbai,2023-12-31,21.7,0.0,0
Nashik,2022-01-01,22.2,0.0,0
Nashik,2022-01-02,23.8,0.0,0
Nashik,2022-01-03,22.4,0.0,0
Nashik,2022-01-04,23.1,2.2,0
Nashik,2022-01-05,22.9,0.0,0
Nashik,2022-01-06,24.9,0.0,0
Nashik,2022-01-07,24.9,0.0,0
Nashik,2022-01-08,22.8,0.0,0
Nashik,2022-01-09,24.5,0.0,0
Nashik,2022-01-10,23.7,0.0,0
Nashik,2022-01-11,20.2,0.0,0
Nashik,2022-01-12,22.7,0.0,0
Nashik,2022-01-13,20.5,0.0,0
Nashik,2022-01-14,24.6,0.0,0
Nashik,2022-01-15,22.1,0.0,0
Nashik,2022-01-16,23.8,0.0,0
Nashik,2022-01-17,20.5,0.0,0
Nashik,2022-01-18,23.8,0.0,0
Nashik,2022-01-19,23.4,0.0,0
Nashik,2022-01-20,24.5,0.0,0
Nashik,2022-01-21,23.2,0.0,0
Nashik,2022-01-22,23.8,0.0,0
Nashik,2022-01-23,25.8,0.0,0
Nashik,2022-01-24,25.5,0.0,0
Nashik,2022-01-25,27.5,0.0,0
Nashik,2022-01-26,28.1,0.0,0
Nashik,2022-01-27,28.6,0.0,0
Nashik,2022-01-28,24.0,0.0,0
Nashik,2022-01-29,24.4,0.0,0
Nashik,2022-01-30,27.7,0.0,0
Nashik,2022-01-31,26.6,0.0,0
Nashik,2022-02-01,23.2,0.0,0
Nashik,2022-02-02,22.8,0.0,0
Nashik,2022-02-03,21.0,0.0,0
Nashik,2022-02-04,25.1,0.0,0
Nashik,2022-02-05,27.0,0.0,0
Nashik,2022-02-06,23.3,0.0,0
Nashik,2022-02-07,23.4,0.0,0
Nashik,2022-02-08,19.5,0.0,0
Nashik,2022-02-09,25.9,0.0,0
Nashik,2022-02-10,26.8,0.0,0
Nashik,2022-02-11,25.3,0.0,0
Nashik,2022-02-12,23.7,0.0,0
Nashik,2022-02-13,24.7,0.0,0
Nashik,2022-02-14,24.5,0.0,0
Nashik,2022-02-15,26.2,0.0,0
Nashik,2022-02-16,24.0,0.0,0
Nashik,2022-02-17,23.1,0.0,0
Nashik,2022-02-18,22.1,0.0,0
Nashik,2022-02-19,24.5,0.0,0
Nashik,2022-02-20,27.3,0.0,0
Nashik,2022-02-21,24.1,0.7,0
Nashik,2022-02-22,23.3,0.0,0
Nashik,2022-02-23,23.9,0.0,0
Nashik,2022-02-24,24.8,0.0,0
Nashik,2022-02-25,24.3,0.0,0
Nashik,2022-02-26,29.8,0.0,0
Nashik,2022-02-27,23.4,0.0,0
Nashik,2022-02-28,28.3,0.0,0
Nashik,2022-03-01,28.1,0.0,0
Nashik,2022-03-02,25.6,0.0,0
Nashik,2022-03-03,26.8,0.0,0
Nashik,2022-03-04,27.5,2.8,1
Nashik,2022-03-05,25.9,0.0,0
Nashik,2022-03-06,25.9,0.0,0
Nashik,2022-03-07,26.2,0.0,0
Nashik,2022-03-08,25.9,0.0,0
Nashik,2022-03-09,25.0,0.0,0
Nashik,2022-03-10,26.4,0.0,0
Nashik,2022-03-11,25.9,0.0,0
Nashik,2022-03-12,30.2,0.0,0
Nashik,2022-03-13,26.0,0.0,0
Nashik,2022-03-14,27.9,0.0,0
Nashik,2022-03-15,27.4,0.0,0
Nashik,2022-03-16,25.5,0.0,0
Nashik,2022-03-17,26.0,0.0,0
Nashik,2022-03-18,27.9,0.0,0
Nashik,2022-03-19,28.0,0.0,0
Nashik,2022-03-20,27.2,0.0,0
Nashik,2022-03-21,27.7,0.8,0
Nashik,2022-03-22,30.3,0.0,0
Nashik,2022-03-23,26.2,0.0,0
Nashik,2022-03-24,27.2,0.0,0
Nashik,2022-03-25,30.0,0.0,0
Nashik,2022-03-26,29.7,0.0,0
Nashik,2022-03-27,26.4,0.0,0
Nashik,2022-03-28,29.5,0.0,0
Nashik,2022-03-29,27.5,0.0,0
Nashik,2022-03-30,25.1,0.0,0
Nashik,2022-03-31,28.3,0.0,0
Nashik,2022-04-01,32.4,0.0,0
Nashik,2022-04-02,30.9,0.0,0
Nashik,2022-04-03,29.0,0.0,0
Nashik,2022-04-04,26.3,0.0,0
Nashik,2022-04-05,25.6,0.0,0
Nashik,2022-04-06,29.4,0.0,0
Nashik,2022-04-07,30.2,0.0,0
Nashik,2022-04-08,30.8,0.0,0
Nashik,2022-04-09,30.7,0.0,0
Nashik,2022-04-10,30.9,0.0,0
Nashik,2022-04-11,30.3,0.0,0
Nashik,2022-04-12,32.0,0.0,0
Nashik,2022-04-13,29.0,0.0,0
Nashik,2022-04-14,30.1,0.0,0
Nashik,2022-04-15,26.9,0.0,0
Nashik,2022-04-16,29.2,0.0,0
Nashik,2022-04-17,32.0,0.0,0
Nashik,2022-04-18,31.5,0.0,0
Nashik,2022-04-19,26.1,0.0,0
Nashik,2022-04-20,34.1,0.0,0
Nashik,2022-04-21,30.8,0.0,0
Nashik,2022-04-22,30.9,0.0,0
Nashik,2022-04-23,29.6,0.0,0
Nashik,2022-04-24,30.0,0.0,0
Nashik,2022-04-25,31.1,0.0,0
Nashik,2022-04-26,32.0,0.0,0
Nashik,2022-04-27,31.6,0.0,0
Nashik,2022-04-28,30.1,0.0,0
Nashik,2022-04-29,29.5,0.0,0
Nashik,2022-04-30,29.4,1.8,0
Nashik,2022-05-01,32.6,0.0,0
Nashik,2022-05-02,32.2,0.0,0
Nashik,2022-05-03,33.8,0.0,0
Nashik,2022-05-04,33.8,0.0,0
Nashik,2022-05-05,30.5,0.0,0
Nashik,2022-05-06,31.4,0.0,0
Nashik,2022-05-07,30.9,0.0,0
Nashik,2022-05-08,35.0,0.0,0
Nashik,2022-05-09,33.1,0.0,0
Nashik,2022-05-10,31.7,0.0,0
Nashik,2022-05-11,30.5,0.0,0
Nashik,2022-05-12,32.0,0.0,0
Nashik,2022-05-13,28.0,0.0,0
Nashik,2022-05-14,31.4,0.0,0
Nashik,2022-05-15,30.3,0.0,0
Nashik,2022-05-16,33.8,0.0,0
Nashik,2022-05-17,31.6,0.0,0
Nashik,2022-05-18,32.4,0.0,0
Nashik,2022-05-19,32.0,0.0,0
Nashik,2022-05-20,34.0,0.0,0
Nashik,2022-05-21,34.1,0.0,0
Nashik,2022-05-22,33.3,0.0,0
Nashik,2022-05-23,33.0,0.0,0
Nashik,2022-05-24,29.6,0.0,0
Nashik,2022-05-25,32.1,0.0,0
Nashik,2022-05-26,34.7,0.0,0
Nashik,2022-05-27,32.9,0.0,0
Nashik,2022-05-28,32.0,0.0,0
Nashik,2022-05-29,31.8,0.0,0
Nashik,2022-05-30,31.8,0.0,0
Nashik,2022-05-31,32.9,0.0,0
Nashik,2022-06-01,31.7,0.0,0
Nashik,2022-06-02,34.7,0.3,0
Nashik,2022-06-03,29.7,0.0,0
Nashik,2022-06-04,34.9,0.0,0
Nashik,2022-06-05,36.2,0.0,0
Nashik,2022-06-06,31.8,1.7,0
Nashik,2022-06-07,30.8,0.0,0
Nashik,2022-06-08,30.8,20.1,1
Nashik,2022-06-09,33.7,0.0,0
Nashik,2022-06-10,35.3,0.0,0
Nashik,2022-06-11,33.9,0.0,0
Nashik,2022-06-12,32.1,0.0,0
Nashik,2022-06-13,34.3,0.0,0
Nashik,2022-06-14,30.8,0.0,0
Nashik,2022-06-15,33.5,3.2,1
Nashik,2022-06-16,34.5,1.9,0
Nashik,2022-06-17,33.0,0.0,0
Nashik,2022-06-18,34.6,12.5,1
Nashik,2022-06-19,33.0,2.0,0
Nashik,2022-06-20,34.5,0.0,0
Nashik,2022-06-21,36.0,0.0,0
Nashik,2022-06-22,29.1,0.0,0
Nashik,2022-06-23,30.8,4.2,1
Nashik,2022-06-24,34.6,29.6,1
Nashik,2022-06-25,29.5,27.1,1
Nashik,2022-06-26,33.5,0.0,0
Nashik,2022-06-27,31.6,41.4,1
Nashik,2022-06-28,34.1,0.0,0
Nashik,2022-06-29,32.8,0.0,0
Nashik,2022-06-30,31.9,1.9,0
Nashik,2022-07-01,31.2,6.6,1
Nashik,2022-07-02,32.1,12.4,1
Nashik,2022-07-03,33.5,1.2,0
Nashik,2022-07-04,32.0,0.0,0
Nashik,2022-07-05,34.8,0.0,0
