product,category,price_per_kg,units_shipped,units_sold,units_on_hand,supplier_location,date,product_clean
Onion,Vegetables,37.3,42.0,33.6,16.2,Agra,2022-12-14,onion
Onion,Vegetables,37.0,35.1,26.6,16.2,Agra,2022-12-15,onion
Onion,Vegetables,37.8,26.7,25.3,6.1,Agra,2022-12-16,onion
Onion,Vegetables,39.8,43.8,35.0,16.2,Agra,2022-12-17,onion
Onion,Vegetables,37.7,35.2,30.3,10.7,Agra,2022-12-18,onion
Onion,Vegetables,35.7,33.1,29.6,6.3,Agra,2022-12-19,onion
Onion,Vegetables,34.3,36.8,30.7,9.7,Agra,2022-12-20,onion
Onion,Vegetables,39.4,26.4,20.1,8.8,Agra,2022-12-21,onion
Onion,Vegetables,39.4,42.7,33.1,15.7,Agra,2022-12-22,onion
Onion,Vegetables,33.9,33.5,31.2,5.4,Agra,2022-12-23,onion
Onion,Vegetables,34.6,34.7,27.7,11.1,Agra,2022-12-24,onion
Onion,Vegetables,35.1,53.2,41.8,16.4,Agra,2022-12-25,onion
Onion,Vegetables,35.1,35.2,30.9,10.2,Agra,2022-12-26,onion
Onion,Vegetables,36.2,38.6,30.9,10.3,Agra,2022-12-27,onion
Onion,Vegetables,36.3,27.6,25.2,7.2,Agra,2022-12-28,onion
Onion,Vegetables,33.9,35.5,31.5,12.0,Agra,2022-12-29,onion
Onion,Vegetables,37.4,37.6,33.3,8.4,Agra,2022-12-30,onion
Onion,Vegetables,39.7,36.0,29.5,10.5,Agra,2022-12-31,onion
Onion,Vegetables,35.3,36.2,30.9,12.3,Agra,2023-01-01,onion
Onion,Vegetables,39.2,31.4,29.8,7.0,Agra,2023-01-02,onion
Onion,Vegetables,40.0,42.5,32.7,12.7,Agra,2023-01-03,onion
Onion,Vegetables,40.1,29.1,25.6,6.3,Agra,2023-01-04,onion
Onion,Vegetables,34.7,31.3,27.4,9.4,Agra,2023-01-05,onion
Onion,Vegetables,37.5,28.6,21.4,11.0,Agra,2023-01-06,onion
Onion,Vegetables,36.0,40.4,34.3,8.2,Agra,2023-01-07,onion
Onion,Vegetables,36.2,39.8,30.8,15.3,Agra,2023-01-08,onion
Onion,Vegetables,35.2,31.1,27.6,10.9,Agra,2023-01-09,onion
Onion,Vegetables,34.5,37.2,29.0,10.8,Agra,2023-01-10,onion
Onion,Vegetables,36.1,38.0,32.1,11.0,Agra,2023-01-11,onion
Onion,Vegetables,37.6,28.1,24.2,10.1,Agra,2023-01-12,onion
Onion,Vegetables,39.7,21.7,20.0,5.4,Agra,2023-01-13,onion
Onion,Vegetables,34.7,37.3,34.1,7.6,Agra,2023-01-14,onion
Onion,Vegetables,36.5,43.8,35.4,11.7,Agra,2023-01-15,onion
Onion,Vegetables,36.7,32.1,29.7,9.9,Agra,2023-01-16,onion
Onion,Vegetables,35.6,37.4,31.8,11.8,Agra,2023-01-17,onion
Onion,Vegetables,36.4,29.4,25.7,8.3,Agra,2023-01-18,onion
Onion,Vegetables,35.4,43.6,36.8,10.0,Agra,2023-01-19,onion
Onion,Vegetables,33.6,34.1,26.3,12.0,Agra,2023-01-20,onion
Onion,Vegetables,34.9,41.1,35.0,9.0,Agra,2023-01-21,onion
Onion,Vegetables,39.2,34.9,31.8,5.4,Agra,2023-01-22,onion
Onion,Vegetables,38.9,28.0,23.0,7.5,Agra,2023-01-23,onion
Onion,Vegetables,39.5,27.2,22.7,7.8,Agra,2023-01-24,onion
Onion,Vegetables,37.1,24.0,21.3,9.7,Agra,2023-01-25,onion
Onion,Vegetables,39.1,47.8,35.5,19.1,Agra,2023-01-26,onion
Onion,Vegetables,33.6,24.6,22.3,7.9,Agra,2023-01-27,onion
Onion,Vegetables,35.8,47.4,35.2,14.3,Agra,2023-01-28,onion
Onion,Vegetables,36.3,44.0,37.5,11.1,Agra,2023-01-29,onion
Onion,Vegetables,39.5,38.7,31.2,12.4,Agra,2023-01-30,onion
Onion,Vegetables,38.1,29.1,26.0,6.0,Agra,2023-01-31,onion
Onion,Vegetables,40.1,24.6,21.8,8.5,Agra,2023-02-01,onion
Onion,Vegetables,40.3,31.6,24.0,12.0,Agra,2023-02-02,onion
Onion,Vegetables,39.6,26.3,23.8,6.0,Agra,2023-02-03,onion
Onion,Vegetables,39.7,42.2,31.4,14.2,Agra,2023-02-04,onion
Onion,Vegetables,36.0,34.3,26.1,10.4,Agra,2023-02-05,onion
Onion,Vegetables,39.8,21.5,20.0,8.9,Agra,2023-02-06,onion
Onion,Vegetables,33.6,36.0,30.5,8.0,Agra,2023-02-07,onion
Onion,Vegetables,34.2,39.9,30.1,14.1,Agra,2023-02-08,onion
Onion,Vegetables,38.6,34.5,26.4,14.0,Agra,2023-02-09,onion
Onion,Vegetables,38.4,43.7,33.6,13.4,Agra,2023-02-10,onion
Onion,Vegetables,35.2,44.3,36.0,16.3,Agra,2023-02-11,onion
Onion,Vegetables,39.4,43.7,33.9,13.3,Agra,2023-02-12,onion
Onion,Vegetables,35.5,32.6,25.7,11.4,Agra,2023-02-13,onion
Onion,Vegetables,37.6,33.7,26.7,9.1,Agra,2023-02-14,onion
Onion,Vegetables,33.5,39.4,33.0,14.0,Agra,2023-02-15,onion
Onion,Vegetables,35.0,25.8,23.9,4.6,Agra,2023-02-16,onion
Onion,Vegetables,34.7,32.1,26.3,9.3,Agra,2023-02-17,onion
Onion,Vegetables,36.8,32.8,27.5,9.2,Agra,2023-02-18,onion
Onion,Vegetables,36.2,37.5,35.0,9.1,Agra,2023-02-19,onion
Onion,Vegetables,35.3,30.7,27.8,10.1,Agra,2023-02-20,onion
Onion,Vegetables,36.5,22.3,19.0,9.5,Agra,2023-02-21,onion
Onion,Vegetables,38.6,36.4,28.3,13.3,Agra,2023-02-22,onion
Onion,Vegetables,38.2,32.9,29.7,9.5,Agra,2023-02-23,onion
Onion,Vegetables,37.8,33.4,31.0,8.3,Agra,2023-02-24,onion
Onion,Vegetables,39.4,34.4,27.9,9.9,Agra,2023-02-25,onion
Onion,Vegetables,37.0,39.6,31.7,13.0,Agra,2023-02-26,onion
Onion,Vegetables,35.3,34.2,28.2,10.0,Agra,2023-02-27,onion
Onion,Vegetables,35.1,33.7,26.5,11.4,Agra,2023-02-28,onion
Onion,Vegetables,34.0,39.5,34.6,7.7,Agra,2023-03-01,onion
Onion,Vegetables,35.6,33.0,27.2,8.4,Agra,2023-03-02,onion
Onion,Vegetables,34.8,30.0,28.0,4.1,Agra,2023-03-03,onion
Onion,Vegetables,33.2,35.6,31.3,6.7,Agra,2023-03-04,onion
Onion,Vegetables,34.5,34.5,28.2,10.8,Agra,2023-03-05,onion
Onion,Vegetables,39.5,37.8,30.0,14.9,Agra,2023-03-06,onion
Onion,Vegetables,36.9,37.6,29.5,14.2,Agra,2023-03-07,onion
Onion,Vegetables,35.3,35.5,32.6,9.7,Agra,2023-03-08,onion
Onion,Vegetables,33.7,31.8,28.8,9.5,Agra,2023-03-09,onion
Onion,Vegetables,40.0,32.2,26.9,10.7,Agra,2023-03-10,onion
Onion,Vegetables,35.8,54.0,41.2,20.5,Agra,2023-03-11,onion
Onion,Vegetables,37.0,37.4,29.1,14.7,Agra,2023-03-12,onion
Onion,Vegetables,34.9,38.0,34.9,10.4,Agra,2023-03-13,onion
Onion,Vegetables,36.0,31.5,26.6,12.1,Agra,2023-03-14,onion
Onion,Vegetables,34.4,44.7,34.7,13.6,Agra,2023-03-15,onion
Onion,Vegetables,36.9,37.0,33.9,5.7,Agra,2023-03-16,onion
Onion,Vegetables,36.3,32.6,27.5,12.3,Agra,2023-03-17,onion
Onion,Vegetables,35.2,43.9,36.7,10.2,Agra,2023-03-18,onion
Onion,Vegetables,39.2,35.8,31.6,7.7,Agra,2023-03-19,onion
Onion,Vegetables,34.9,31.0,26.7,11.7,Agra,2023-03-20,onion
Onion,Vegetables,38.2,35.1,26.9,12.8,Agra,2023-03-21,onion
Onion,Vegetables,40.2,33.6,27.4,11.1,Agra,2023-03-22,onion
Onion,Vegetables,39.8,37.4,31.4,12.4,Agra,2023-03-23,onion
Onion,Vegetables,35.1,30.5,26.0,8.6,Agra,2023-03-24,onion
Onion,Vegetables,39.4,42.0,32.4,13.7,Agra,2023-03-25,onion
Onion,Vegetables,34.2,43.7,34.8,14.7,Agra,2023-03-26,onion
Onion,Vegetables,35.0,35.6,27.5,10.9,Agra,2023-03-27,onion
Onion,Vegetables,35.2,37.8,30.6,10.7,Agra,2023-03-28,onion
Onion,Vegetables,40.0,39.4,32.3,11.5,Agra,2023-03-29,onion
Onion,Vegetables,39.0,29.9,28.3,6.2,Agra,2023-03-30,onion
Onion,Vegetables,39.5,39.0,31.5,12.5,Agra,2023-03-31,onion
Onion,Vegetables,39.0,36.7,29.5,9.7,Agra,2023-04-01,onion
Onion,Vegetables,39.2,45.0,35.1,17.3,Agra,2023-04-02,onion
Onion,Vegetables,39.8,29.7,22.4,13.2,Agra,2023-04-03,onion
Onion,Vegetables,37.6,39.0,31.8,10.6,Agra,2023-04-04,onion
Onion,Vegetables,34.0,32.1,27.0,12.6,Agra,2023-04-05,onion
Onion,Vegetables,33.5,29.7,26.4,11.0,Agra,2023-04-06,onion
Onion,Vegetables,33.9,30.4,28.5,4.4,Agra,2023-04-07,onion
Onion,Vegetables,38.1,43.0,32.2,13.2,Agra,2023-04-08,onion
Onion,Vegetables,39.8,34.2,31.5,5.5,Agra,2023-04-09,onion
Onion,Vegetables,37.5,33.3,25.2,11.8,Agra,2023-04-10,onion
Onion,Vegetables,37.9,36.6,31.9,7.6,Agra,2023-04-11,onion
Onion,Vegetables,40.1,34.3,30.5,8.2,Agra,2023-04-12,onion
Onion,Vegetables,36.6,35.7,28.8,11.3,Agra,2023-04-13,onion
Onion,Vegetables,34.9,33.4,29.7,8.1,Agra,2023-04-14,onion
Onion,Vegetables,33.4,32.6,28.9,8.6,Agra,2023-04-15,onion
Onion,Vegetables,38.9,31.8,26.4,7.7,Agra,2023-04-16,onion
Onion,Vegetables,35.7,27.4,25.1,5.8,Agra,2023-04-17,onion
Onion,Vegetables,35.9,28.8,25.0,8.0,Agra,2023-04-18,onion
Onion,Vegetables,39.0,27.9,24.6,8.1,Agra,2023-04-19,onion
Onion,Vegetables,36.7,38.6,31.2,13.7,Agra,2023-04-20,onion
Onion,Vegetables,33.5,34.2,26.4,11.2,Agra,2023-04-21,onion
Onion,Vegetables,33.8,34.2,29.2,11.2,Agra,2023-04-22,onion
Onion,Vegetables,33.9,39.7,36.5,9.2,Agra,2023-04-23,onion
Onion,Vegetables,36.4,34.8,28.2,11.0,Agra,2023-04-24,onion
Onion,Vegetables,34.4,29.0,23.3,8.4,Agra,2023-04-25,onion
Onion,Vegetables,37.8,23.6,21.1,7.5,Agra,2023-04-26,onion
Onion,Vegetables,35.5,30.7,27.0,10.3,Agra,2023-04-27,onion
Onion,Vegetables,33.7,27.0,23.8,7.9,Agra,2023-04-28,onion
Onion,Vegetables,39.8,36.8,29.5,10.5,Agra,2023-04-29,onion
Onion,Vegetables,37.2,43.6,34.9,15.7,Agra,2023-04-30,onion
Onion,Vegetables,34.4,36.8,28.2,11.7,Agra,2023-05-01,onion
Onion,Vegetables,40.1,36.3,29.9,11.3,Agra,2023-05-02,onion
Onion,Vegetables,36.2,28.1,24.1,7.8,Agra,2023-05-03,onion
Onion,Vegetables,37.4,36.1,30.0,13.0,Agra,2023-05-04,onion
Onion,Vegetables,35.4,36.6,32.3,8.6,Agra,2023-05-05,onion
Onion,Vegetables,37.3,38.2,35.8,7.0,Agra,2023-05-06,onion
Onion,Vegetables,33.6,28.9,27.4,8.2,Agra,2023-05-07,onion
Onion,Vegetables,36.0,32.6,26.2,9.0,Agra,2023-05-08,onion
Onion,Vegetables,34.5,38.1,32.0,10.7,Agra,2023-05-09,onion
Onion,Vegetables,34.5,31.9,27.1,8.8,Agra,2023-05-10,onion
Onion,Vegetables,40.3,33.4,28.9,8.1,Agra,2023-05-11,onion
Onion,Vegetables,39.6,25.0,22.2,9.1,Agra,2023-05-12,onion
Onion,Vegetables,33.4,44.9,35.5,13.3,Agra,2023-05-13,onion
Onion,Vegetables,38.9,36.3,30.7,12.9,Agra,2023-05-14,onion
Onion,Vegetables,35.2,34.4,26.4,10.6,Agra,2023-05-15,onion
Onion,Vegetables,34.4,34.6,29.7,12.1,Agra,2023-05-16,onion
Onion,Vegetables,36.6,31.5,24.2,10.7,Agra,2023-05-17,onion
Onion,Vegetables,39.8,33.5,27.2,13.8,Agra,2023-05-18,onion
Onion,Vegetables,35.6,40.2,35.8,7.9,Agra,2023-05-19,onion
Onion,Vegetables,40.1,37.8,34.6,7.8,Agra,2023-05-20,onion
Onion,Vegetables,37.6,41.8,31.2,16.7,Agra,2023-05-21,onion
Onion,Vegetables,33.1,34.7,31.4,9.0,Agra,2023-05-22,onion
Onion,Vegetables,39.8,32.5,30.9,9.4,Agra,2023-05-23,onion
Onion,Vegetables,35.3,29.3,23.1,11.3,Agra,2023-05-24,onion
Onion,Vegetables,35.0,37.0,30.8,10.3,Agra,2023-05-25,onion
Onion,Vegetables,34.9,37.5,34.3,10.8,Agra,2023-05-26,onion
Onion,Vegetables,33.2,44.1,38.9,9.3,Agra,2023-05-27,onion
Onion,Vegetables,33.6,35.7,28.4,13.6,Agra,2023-05-28,onion
Onion,Vegetables,38.2,27.1,22.8,10.5,Agra,2023-05-29,onion
Onion,Vegetables,39.8,36.3,27.6,16.5,Agra,2023-05-30,onion
Onion,Vegetables,33.8,33.5,25.1,14.8,Agra,2023-05-31,onion
Onion,Vegetables,38.3,32.5,28.1,9.9,Agra,2023-06-01,onion
Onion,Vegetables,38.4,26.1,23.6,5.4,Agra,2023-06-02,onion
Onion,Vegetables,35.7,47.7,38.7,16.1,Agra,2023-06-03,onion
Onion,Vegetables,38.4,44.0,36.6,12.3,Agra,2023-06-04,onion
Onion,Vegetables,38.9,46.3,36.0,15.8,Agra,2023-06-05,onion
Onion,Vegetables,34.7,36.8,28.0,13.8,Agra,2023-06-06,onion
Onion,Vegetables,40.2,22.2,19.9,6.4,Agra,2023-06-07,onion
Onion,Vegetables,34.7,42.2,31.8,16.0,Agra,2023-06-08,onion
Onion,Vegetables,39.0,31.8,29.3,9.2,Agra,2023-06-09,onion
Onion,Vegetables,33.5,36.8,33.5,9.7,Agra,2023-06-10,onion
Onion,Vegetables,34.6,41.9,34.5,11.9,Agra,2023-06-11,onion
Onion,Vegetables,34.2,38.5,34.5,7.1,Agra,2023-06-12,onion
Onion,Vegetables,38.2,28.5,25.9,6.1,Agra,2023-06-13,onion
Onion,Vegetables,39.9,32.1,28.8,9.4,Agra,2023-06-14,onion
Onion,Vegetables,34.0,31.9,24.5,9.5,Agra,2023-06-15,onion
Onion,Vegetables,36.7,37.8,30.3,14.0,Agra,2023-06-16,onion
Onion,Vegetables,39.6,35.7,28.2,12.7,Agra,2023-06-17,onion
Onion,Vegetables,33.8,38.4,35.2,10.2,Agra,2023-06-18,onion
Onion,Vegetables,37.2,35.7,29.1,9.6,Agra,2023-06-19,onion
Onion,Vegetables,36.4,34.8,26.2,15.1,Agra,2023-06-20,onion
Onion,Vegetables,35.9,34.8,26.5,11.4,Agra,2023-06-21,onion
Onion,Vegetables,33.5,27.0,24.8,6.9,Agra,2023-06-22,onion
Onion,Vegetables,33.6,26.6,22.9,6.6,Agra,2023-06-23,onion
Onion,Vegetables,38.5,39.4,33.8,8.3,Agra,2023-06-24,onion
Onion,Vegetables,35.7,54.9,41.5,20.6,Agra,2023-06-25,onion
Onion,Vegetables,38.3,43.0,33.2,16.2,Agra,2023-06-26,onion
Onion,Vegetables,35.3,39.0,29.5,17.4,Agra,2023-06-27,onion
Onion,Vegetables,33.5,33.0,26.6,12.1,Agra,2023-06-28,onion
Onion,Vegetables,35.8,29.2,22.0,11.0,Agra,2023-06-29,onion
Onion,Vegetables,34.4,44.9,35.9,12.7,Agra,2023-06-30,onion
Onion,Vegetables,33.5,42.5,31.5,14.9,Agra,2023-07-01,onion
Onion,Vegetables,37.1,40.3,36.7,8.8,Agra,2023-07-02,onion
Onion,Vegetables,35.0,33.6,28.9,7.1,Agra,2023-07-03,onion
Onion,Vegetables,33.6,45.6,35.4,16.6,Agra,2023-07-04,onion
Onion,Vegetables,36.5,29.3,25.9,5.8,Agra,2023-07-05,onion
Onion,Vegetables,39.4,33.3,27.7,9.8,Agra,2023-07-06,onion
Onion,Vegetables,37.7,39.1,30.1,14.6,Agra,2023-07-07,onion
Onion,Vegetables,33.1,42.9,39.3,10.8,Agra,2023-07-08,onion
Onion,Vegetables,34.0,38.4,28.7,13.1,Agra,2023-07-09,onion
Onion,Vegetables,35.7,38.2,29.8,14.3,Agra,2023-07-10,onion
Onion,Vegetables,35.4,31.8,26.8,8.9,Agra,2023-07-11,onion
Onion,Vegetables,35.4,30.9,26.2,11.4,Agra,2023-07-12,onion
Onion,Vegetables,35.7,38.3,29.2,15.3,Agra,2023-07-13,onion
Onion,Vegetables,35.6,30.3,22.6,13.8,Agra,2023-07-14,onion
Onion,Vegetables,34.1,43.0,36.1,13.3,Agra,2023-07-15,onion
Onion,Vegetables,34.2,37.8,34.9,8.7,Agra,2023-07-16,onion
Onion,Vegetables,36.0,25.8,21.7,6.7,Agra,2023-07-17,onion
Onion,Vegetables,33.9,32.3,27.3,9.7,Agra,2023-07-18,onion
Onion,Vegetables,39.4,35.4,31.0,8.2,Agra,2023-07-19,onion
Onion,Vegetables,38.2,28.6,23.5,9.3,Agra,2023-07-20,onion
Onion,Vegetables,36.6,39.1,29.4,17.0,Agra,2023-07-21,onion
Onion,Vegetables,37.9,38.6,34.9,7.9,Agra,2023-07-22,onion
Onion,Vegetables,37.1,48.8,37.0,15.7,Agra,2023-07-23,onion
Onion,Vegetables,36.3,39.8,31.9,13.3,Agra,2023-07-24,onion
Onion,Vegetables,39.2,26.3,23.4,8.7,Agra,2023-07-25,onion
Onion,Vegetables,35.9,26.6,21.9,7.1,Agra,2023-07-26,onion
Onion,Vegetables,38.2,36.9,32.8,11.2,Agra,2023-07-27,onion
Onion,Vegetables,39.4,32.7,27.7,7.6,Agra,2023-07-28,onion
Onion,Vegetables,36.8,49.1,37.2,19.4,Agra,2023-07-29,onion
Onion,Vegetables,37.6,48.5,39.0,12.3,Agra,2023-07-30,onion
Onion,Vegetables,36.0,30.4,24.0,11.3,Agra,2023-07-31,onion
Onion,Vegetables,36.7,26.3,23.4,5.9,Agra,2023-08-01,onion
Onion,Vegetables,36.1,36.4,27.1,11.3,Agra,2023-08-02,onion
Onion,Vegetables,39.7,38.7,31.1,13.3,Agra,2023-08-03,onion
Onion,Vegetables,39.2,34.2,25.9,15.5,Agra,2023-08-04,onion
Onion,Vegetables,36.9,36.0,33.1,9.8,Agra,2023-08-05,onion
Onion,Vegetables,36.9,38.6,31.4,10.8,Agra,2023-08-06,onion
Onion,Vegetables,36.1,30.2,26.9,10.0,Agra,2023-08-07,onion
Onion,Vegetables,35.1,34.1,29.9,11.0,Agra,2023-08-08,onion
Onion,Vegetables,35.4,35.9,30.6,7.8,Agra,2023-08-09,onion
Onion,Vegetables,37.2,35.4,29.1,13.7,Agra,2023-08-10,onion
Onion,Vegetables,36.3,42.9,31.8,15.9,Agra,2023-08-11,onion
Onion,Vegetables,37.8,37.5,32.7,7.6,Agra,2023-08-12,onion
Onion,Vegetables,34.2,39.7,33.0,12.2,Agra,2023-08-13,onion
Onion,Vegetables,38.2,33.1,30.9,4.9,Agra,2023-08-14,onion
Onion,Vegetables,34.8,30.0,27.8,8.7,Agra,2023-08-15,onion
Onion,Vegetables,35.7,39.8,32.8,12.2,Agra,2023-08-16,onion
Onion,Vegetables,36.4,37.4,29.7,12.9,Agra,2023-08-17,onion
Onion,Vegetables,36.0,38.0,29.4,13.3,Agra,2023-08-18,onion
Onion,Vegetables,37.5,38.4,32.9,10.6,Agra,2023-08-19,onion
Onion,Vegetables,38.4,42.0,33.3,14.7,Agra,2023-08-20,onion
Onion,Vegetables,34.9,30.3,24.3,10.8,Agra,2023-08-21,onion
Onion,Vegetables,34.9,37.4,28.6,13.3,Agra,2023-08-22,onion
Onion,Vegetables,37.7,39.9,30.8,13.1,Agra,2023-08-23,onion
Onion,Vegetables,39.3,29.6,23.3,10.3,Agra,2023-08-24,onion
Onion,Vegetables,40.0,32.3,25.0,10.7,Agra,2023-08-25,onion
Onion,Vegetables,40.2,37.4,34.9,4.7,Agra,2023-08-26,onion
Onion,Vegetables,35.2,26.6,25.2,5.1,Agra,2023-08-27,onion
Onion,Vegetables,36.9,28.3,24.1,8.5,Agra,2023-08-28,onion
Onion,Vegetables,35.5,36.2,31.0,10.1,Agra,2023-08-29,onion
Onion,Vegetables,34.5,24.3,22.7,4.9,Agra,2023-08-30,onion
Onion,Vegetables,39.8,31.4,26.1,13.2,Agra,2023-08-31,onion
Onion,Vegetables,34.7,36.5,31.6,9.1,Agra,2023-09-01,onion
Onion,Vegetables,39.2,28.3,26.7,7.6,Agra,2023-09-02,onion
Onion,Vegetables,39.5,39.4,30.5,14.1,Agra,2023-09-03,onion
Onion,Vegetables,35.7,29.8,24.1,9.6,Agra,2023-09-04,onion
Onion,Vegetables,37.6,27.6,26.2,4.5,Agra,2023-09-05,onion
Onion,Vegetables,34.1,32.9,26.8,13.8,Agra,2023-09-06,onion
Onion,Vegetables,34.7,31.8,28.8,8.2,Agra,2023-09-07,onion
Onion,Vegetables,36.8,25.6,24.2,9.2,Agra,2023-09-08,onion
Onion,Vegetables,34.6,35.8,32.6,5.8,Agra,2023-09-09,onion
Onion,Vegetables,36.8,41.8,36.1,13.2,Agra,2023-09-10,onion
Onion,Vegetables,34.6,33.6,25.6,13.1,Agra,2023-09-11,onion
Onion,Vegetables,39.1,34.3,29.0,8.4,Agra,2023-09-12,onion
Onion,Vegetables,37.0,33.0,25.0,13.3,Agra,2023-09-13,onion
Onion,Vegetables,38.9,32.3,25.2,9.1,Agra,2023-09-14,onion
Onion,Vegetables,39.5,27.5,24.6,5.2,Agra,2023-09-15,onion
Onion,Vegetables,33.8,41.6,37.5,6.1,Agra,2023-09-16,onion
Onion,Vegetables,35.4,41.3,33.7,11.0,Agra,2023-09-17,onion
Onion,Vegetables,34.7,36.1,31.1,8.6,Agra,2023-09-18,onion
Onion,Vegetables,39.3,34.5,28.8,11.8,Agra,2023-09-19,onion
Onion,Vegetables,39.1,27.5,23.9,8.8,Agra,2023-09-20,onion
Onion,Vegetables,36.7,33.4,31.7,5.6,Agra,2023-09-21,onion
Onion,Vegetables,39.1,33.6,25.6,14.2,Agra,2023-09-22,onion
Onion,Vegetables,35.6,34.1,31.5,8.2,Agra,2023-09-23,onion
Onion,Vegetables,33.6,41.4,33.0,12.5,Agra,2023-09-24,onion
Onion,Vegetables,33.5,30.5,26.3,9.3,Agra,2023-09-25,onion
Onion,Vegetables,36.7,26.2,22.6,11.0,Agra,2023-09-26,onion
Onion,Vegetables,34.7,34.5,30.7,6.7,Agra,2023-09-27,onion
Onion,Vegetables,33.2,29.5,22.1,14.1,Agra,2023-09-28,onion
Onion,Vegetables,39.5,29.1,25.7,11.2,Agra,2023-09-29,onion
Onion,Vegetables,35.7,44.7,33.3,14.1,Agra,2023-09-30,onion
Onion,Vegetables,35.9,42.9,33.3,14.9,Agra,2023-10-01,onion
Onion,Vegetables,37.9,24.3,20.4,10.4,Agra,2023-10-02,onion
Onion,Vegetables,37.5,32.2,28.8,8.5,Agra,2023-10-03,onion
Onion,Vegetables,39.4,37.7,28.8,13.8,Agra,2023-10-04,onion
Onion,Vegetables,35.4,28.6,26.2,10.4,Agra,2023-10-05,onion
Onion,Vegetables,37.9,29.3,25.6,7.5,Agra,2023-10-06,onion
Onion,Vegetables,35.3,37.9,33.5,11.2,Agra,2023-10-07,onion
Onion,Vegetables,38.5,43.2,36.3,13.0,Agra,2023-10-08,onion
Onion,Vegetables,38.4,34.8,28.5,12.0,Agra,2023-10-09,onion
Onion,Vegetables,39.8,33.2,27.2,9.5,Agra,2023-10-10,onion
Onion,Vegetables,36.4,27.3,24.5,5.2,Agra,2023-10-11,onion
Onion,Vegetables,34.3,30.5,27.0,10.0,Agra,2023-10-12,onion
Onion,Vegetables,35.8,41.6,34.2,11.8,Agra,2023-10-13,onion
Onion,Vegetables,34.5,52.3,38.9,18.3,Agra,2023-10-14,onion
Onion,Vegetables,39.9,37.0,29.8,14.3,Agra,2023-10-15,onion
Onion,Vegetables,37.9,33.6,26.4,12.9,Agra,2023-10-16,onion
Onion,Vegetables,38.5,30.2,23.5,13.5,Agra,2023-10-17,onion
Onion,Vegetables,33.7,24.5,23.2,7.3,Agra,2023-10-18,onion
Onion,Vegetables,33.7,32.7,27.2,8.7,Agra,2023-10-19,onion
Onion,Vegetables,34.4,28.2,26.8,8.0,Agra,2023-10-20,onion
Onion,Vegetables,34.1,29.5,26.7,6.9,Agra,2023-10-21,onion
Onion,Vegetables,35.0,42.2,35.8,12.5,Agra,2023-10-22,onion
Onion,Vegetables,33.5,37.7,29.1,12.2,Agra,2023-10-23,onion
Onion,Vegetables,39.6,35.2,28.4,11.2,Agra,2023-10-24,onion
Onion,Vegetables,37.4,31.9,26.3,11.4,Agra,2023-10-25,onion
Onion,Vegetables,34.7,34.8,25.8,16.0,Agra,2023-10-26,onion
Onion,Vegetables,37.3,36.8,27.6,15.7,Agra,2023-10-27,onion
Onion,Vegetables,34.7,41.5,35.4,9.7,Agra,2023-10-28,onion
Onion,Vegetables,38.3,42.6,35.1,11.9,Agra,2023-10-29,onion
Onion,Vegetables,40.2,32.1,30.3,4.5,Agra,2023-10-30,onion
Onion,Vegetables,37.4,28.5,21.8,11.3,Agra,2023-10-31,onion
Onion,Vegetables,34.0,34.3,28.4,11.1,Agra,2023-11-01,onion
Onion,Vegetables,34.8,36.1,28.4,15.5,Agra,2023-11-02,onion
Onion,Vegetables,38.8,34.6,31.5,7.6,Agra,2023-11-03,onion
Onion,Vegetables,36.7,38.2,35.6,9.8,Agra,2023-11-04,onion
Onion,Vegetables,38.1,32.4,30.6,7.5,Agra,2023-11-05,onion
Onion,Vegetables,39.8,31.9,23.7,12.7,Agra,2023-11-06,onion
Onion,Vegetables,36.9,36.3,27.1,14.7,Agra,2023-11-07,onion
Onion,Vegetables,38.0,39.6,30.7,11.3,Agra,2023-11-08,onion
Onion,Vegetables,39.8,35.9,29.6,11.5,Agra,2023-11-09,onion
Onion,Vegetables,39.1,34.9,30.5,11.0,Agra,2023-11-10,onion
Onion,Vegetables,36.2,30.7,27.8,10.4,Agra,2023-11-11,onion
Onion,Vegetables,38.5,42.0,37.1,12.8,Agra,2023-11-12,onion
Onion,Vegetables,39.7,32.9,25.1,9.9,Agra,2023-11-13,onion
Onion,Vegetables,40.1,34.7,32.1,8.3,Agra,2023-11-14,onion
Onion,Vegetables,36.9,40.3,33.2,10.2,Agra,2023-11-15,onion
Onion,Vegetables,37.0,36.7,29.8,14.3,Agra,2023-11-16,onion
Onion,Vegetables,35.9,30.0,26.0,10.2,Agra,2023-11-17,onion
Onion,Vegetables,36.1,33.0,30.4,5.8,Agra,2023-11-18,onion
Onion,Vegetables,37.5,29.1,23.6,11.0,Agra,2023-11-19,onion
Onion,Vegetables,34.6,40.8,31.2,14.9,Agra,2023-11-20,onion
Onion,Vegetables,39.6,33.3,26.6,11.2,Agra,2023-11-21,onion
Onion,Vegetables,38.7,34.2,29.8,11.2,Agra,2023-11-22,onion
Onion,Vegetables,35.1,35.5,26.8,11.8,Agra,2023-11-23,onion
Onion,Vegetables,38.3,30.3,26.4,7.1,Agra,2023-11-24,onion
Onion,Vegetables,37.1,36.5,32.4,6.5,Agra,2023-11-25,onion
Onion,Vegetables,40.0,39.8,34.7,8.8,Agra,2023-11-26,onion
